11.672894,8.790417,9.791522,69.201996,92.30457,55.398846,51.59536,75.37849,52.898903,32.22375,128.7091,37.074974,20.757402,146.79166,17.377789,2.000000
12.747928,7.622978,6.867781,63.974483,116.555565,43.96335,43.955112,135.87936,38.05367,22.603125,139.49635,32.638542,26.471834,149.54709,15.363919,2.000000
13.242286,7.0423594,7.3361287,65.08946,117.474686,40.24103,45.125393,134.36018,38.03878,20.728285,138.6951,36.461487,35.201206,145.43723,19.811047,2.000000
11.267391,3.6604881,7.7198,63.69548,119.001175,36.43236,39.879654,141.88522,30.15537,15.997426,144.79828,27.4555,42.95934,138.10622,13.799913,2.000000
11.114393,2.9437356,5.99298,63.904713,118.554436,34.64548,34.773895,147.25282,24.26946,10.199057,153.33672,24.544529,46.835968,139.5315,10.036788,2.000000
10.839972,5.7427626,9.704387,71.62213,110.90548,43.628143,46.735107,131.8633,38.68067,24.391441,136.26892,32.848133,34.55992,143.98409,17.127337,2.000000
10.642768,4.8218794,12.437373,64.22427,123.62008,40.102318,41.15146,140.37645,33.48864,22.35323,135.9199,32.260674,41.014366,138.12349,16.323544,2.000000
10.8138485,5.4587126,10.99977,63.068993,133.07426,34.539955,37.53216,158.00339,22.774931,22.767593,144.391,25.98314,48.4503,141.945,14.971935,2.000000
10.005998,4.425611,11.430406,62.69236,138.69362,30.98653,38.498363,159.18896,22.304752,21.76757,146.69516,24.554434,46.995865,143.16025,15.026533,2.000000
11.222744,8.567209,9.2753,63.723694,129.15839,40.469852,42.381424,156.35483,28.871965,30.632538,146.30685,26.594088,50.936665,148.29456,17.838385,2.000000
12.147772,11.197376,14.330452,63.02144,134.38148,41.37698,41.841515,151.40169,31.696924,34.688652,138.82397,30.310047,54.26579,137.3641,24.224777,2.000000
11.615738,8.429526,15.029586,62.788795,139.82112,36.41432,40.07522,154.73344,28.236778,31.314688,140.5087,28.070984,54.522697,136.91653,22.112846,2.000000
13.638157,17.22254,9.774309,51.355087,145.6136,15.662678,27.628233,155.53906,16.6339,44.685215,135.72656,25.405687,69.414635,120.48684,33.75877,2.000000
12.64728,17.778133,11.129382,52.441586,147.61385,16.211248,27.592691,160.44247,14.681905,42.408665,137.33136,25.41178,67.94092,121.338715,33.25661,2.000000
12.073504,15.852762,12.343416,55.639084,148.61641,24.242884,31.477556,168.66603,14.925583,36.288128,140.681,23.984621,60.93374,128.28307,26.526577,2.000000
9.354283,9.73514,10.433378,65.16092,117.718765,50.66696,43.751232,137.3456,36.329678,25.63168,135.53714,30.8873,40.99384,141.0859,17.310364,2.000000
8.977637,8.588836,10.210684,71.71682,94.998764,52.83765,55.339302,119.05591,44.90234,34.69281,125.95478,35.27623,30.887102,143.46346,18.900375,2.000000
9.741607,9.143217,13.230441,69.54958,105.6697,50.266796,49.49578,127.52889,39.031036,29.520279,132.48259,31.460308,32.19611,144.05338,15.987791,2.000000
9.819798,7.517615,9.380331,61.738216,135.46205,29.015272,34.706383,149.08812,24.736723,21.509966,139.21237,28.49445,45.437862,133.34082,13.615707,2.000000
10.239873,8.477323,8.633393,65.06573,117.71099,36.79023,43.93284,132.48555,36.55494,20.98223,132.4351,36.05603,35.01653,139.44328,17.851948,2.000000
8.6785,9.909598,9.041008,69.981,108.28529,50.38314,53.044468,137.25447,37.50927,33.165634,140.37729,30.34353,38.76103,155.84305,13.766869,2.000000
11.331587,14.212103,12.615025,66.77437,146.43634,26.18497,46.765858,166.44467,15.866616,37.970295,143.9121,23.384207,53.826614,140.67062,25.053532,2.000000
9.57006,12.33125,11.190458,72.39079,135.144,32.813183,56.43484,165.32161,18.80063,47.91943,145.31042,25.025116,60.13611,140.1171,29.335987,2.000000
8.344367,12.264665,9.028247,71.16784,144.25723,25.445631,56.460873,171.34502,14.456755,54.609287,144.98845,23.302896,68.828766,129.5341,35.566288,2.000000
9.783969,11.614766,11.748846,73.23436,148.18658,15.937335,57.517284,163.43028,19.914331,57.138206,143.29314,26.403955,69.90111,129.36108,36.93128,2.000000
9.162673,11.967818,13.909694,70.95179,147.89839,17.265137,54.83959,160.6563,20.418232,54.676064,139.43176,28.88746,68.25646,124.64625,38.156544,2.000000
9.896282,8.460041,10.853352,67.60661,98.903046,57.65174,50.852562,133.13092,42.827587,38.44452,139.68776,31.106155,50.9815,149.18755,21.059704,2.000000
9.710544,7.5118,10.225001,69.90866,106.16374,49.70256,54.63601,130.49092,43.31119,37.844025,139.65034,32.032104,45.62171,159.16046,14.61011,2.000000
9.932393,6.538592,12.183428,70.364624,111.75643,49.07772,55.401688,131.62582,41.049934,38.380043,138.33699,30.950417,44.351566,159.00438,15.053032,2.000000
9.483206,9.23131,9.851636,65.51253,126.536995,38.956123,47.58922,149.34613,27.834166,34.727364,145.77516,25.703941,47.13549,153.75096,16.636059,2.000000
10.027574,10.178919,9.818231,62.123474,139.49763,30.466799,42.990902,161.63416,20.360825,38.224274,141.55952,27.33489,57.776875,135.92853,27.84643,2.000000
13.036171,12.732722,13.780284,52.1289,151.11972,19.242056,31.376356,166.21925,14.052433,40.729794,137.35501,25.498016,65.11153,123.9634,31.436218,2.000000
12.073474,11.864574,15.164582,58.336765,143.88734,28.554943,36.607773,167.8187,15.453515,34.48428,142.0978,23.615795,58.293697,128.96893,28.644667,2.000000
10.509553,9.809208,10.482144,62.791443,132.14186,37.801456,43.646614,156.85623,23.758417,32.807873,143.0514,24.088392,51.822975,137.50674,24.019468,2.000000
10.576247,9.262438,9.784576,68.67612,120.16062,47.258442,50.808487,143.36919,33.23475,32.98066,143.8319,25.80381,44.93082,151.9858,14.656326,2.000000
12.064563,9.169684,11.124182,59.242874,133.35762,37.539055,35.162468,148.68958,27.234484,27.133453,139.15257,27.287746,52.820114,135.43571,18.690474,2.000000
12.284621,15.791568,11.43337,63.78373,148.95763,14.571253,45.93105,170.28712,15.543785,46.31829,143.51852,25.159414,64.42491,131.59296,35.19868,2.000000
12.772949,13.186338,9.417927,57.421227,143.67491,17.039951,39.19625,166.18358,17.670626,40.33395,141.87442,26.702438,61.213318,130.84067,35.533886,2.000000
12.491272,6.8851776,10.06625,53.885212,145.88411,23.715721,26.784622,164.43678,16.413366,20.305143,146.76733,22.211298,49.16137,134.47682,13.092087,2.000000
11.983353,6.3529973,9.129812,57.495262,141.91841,25.831387,28.146946,164.82439,15.553455,18.409956,148.93883,22.296202,47.785587,136.57077,11.078109,2.000000
10.624054,7.8469667,9.278589,44.738354,157.58812,14.197681,15.823826,167.05234,10.995702,30.143072,142.26598,20.952284,56.221756,125.96867,17.356678,2.000000
10.98335,14.3501215,13.155264,35.79271,160.52975,7.883593,18.781328,149.51997,21.750437,44.62775,125.716965,32.759106,68.12823,110.05373,36.06882,2.000000
11.872064,15.4608,14.437871,40.251534,159.23508,10.202945,20.34047,157.09253,17.96492,41.78842,130.51448,29.951801,65.56535,111.97299,36.836666,2.000000
12.521075,14.062534,13.226245,53.630043,146.82593,28.492512,29.165228,167.6593,16.624529,27.825314,144.96997,21.552525,52.462856,133.85008,20.021156,2.000000
12.552473,11.054132,15.777862,63.512245,133.68752,39.09692,44.54317,148.02002,30.207796,26.315374,143.6783,25.209349,40.11761,146.6339,14.178144,2.000000
12.947599,11.463521,15.99917,64.08068,133.60313,41.55018,44.428516,146.59221,33.01759,25.892027,143.41055,25.735886,41.80576,145.08531,13.630252,2.000000
12.710185,10.883993,14.894196,59.318058,138.23186,39.35025,37.83478,149.13333,31.173365,23.968475,144.02393,26.318241,46.926414,142.23279,13.884232,2.000000
7.7432404,9.240752,7.7786794,50.78226,106.16303,9.438016,52.992485,110.935326,12.939115,51.607697,125.52618,21.712828,40.482483,140.57217,18.547895,2.000000
9.8829975,7.6400795,8.146838,49.369473,108.45792,8.612801,51.026154,113.832245,13.102916,52.84085,124.92556,22.093346,49.387703,132.77151,19.127434,2.000000
12.329328,6.1142597,4.200159,89.86343,62.75905,15.811532,112.54319,49.519936,16.55539,112.67456,66.86105,45.002422,108.87663,74.85562,36.00293,2.000000
12.561048,5.3476954,3.35435,104.2388,52.678547,48.90676,125.787926,40.013813,98.11117,135.54057,44.551075,102.73007,141.06891,37.45461,71.052986,2.000000
14.301729,4.5460978,3.625228,102.25337,55.17396,53.935505,121.85589,46.304573,100.62559,132.59492,50.284397,101.365585,141.46654,40.21437,78.4518,2.000000
12.094677,4.2867165,2.9015465,101.06406,54.852516,38.537186,121.78838,45.976788,75.2717,132.54704,49.679657,92.61125,142.06825,40.09943,79.523,2.000000
9.678582,6.349049,2.7712803,93.62601,60.36205,34.831062,116.337204,49.588257,68.64089,127.39921,53.4813,84.89077,137.72314,46.58938,68.19215,2.000000
12.845394,5.7000446,7.1817513,52.94139,104.42012,8.473007,52.55623,113.62833,12.233063,55.415485,123.373474,23.746292,49.192287,135.95474,22.308802,2.000000
9.327797,5.2880335,6.7362366,51.88422,102.679054,12.128635,47.633568,116.44962,12.723936,40.94164,135.35373,17.397282,35.1882,147.84955,13.825255,2.000000
9.11234,5.502429,8.738392,55.830143,100.186386,10.784173,52.357933,115.302345,12.9346895,43.61024,134.47125,19.317291,32.408226,153.01439,15.735331,2.000000
11.713014,5.171985,1.8139528,67.42088,93.04852,19.670036,92.074234,81.650406,28.813387,106.494545,78.62746,38.6949,118.04042,68.649765,49.758602,2.000000
13.091858,4.2591405,4.59811,65.90344,94.62583,21.997677,83.9406,94.400185,34.866634,97.68122,93.1137,42.186523,115.2517,75.57298,63.363716,2.000000
13.181373,5.590207,2.5089953,69.57637,90.773384,23.600819,82.97257,93.332954,36.021427,97.75386,93.399216,42.220314,114.81941,79.69009,61.13242,2.000000
12.383623,4.562329,2.332098,62.102306,98.341225,18.969412,78.92117,95.66477,27.437916,96.22769,92.46105,38.008793,112.5625,78.99153,55.098312,2.000000
10.355805,6.6310024,3.8040357,70.16806,87.07365,19.038408,103.16017,65.286316,39.522568,116.57316,64.41796,60.180737,127.38301,54.31834,59.785835,2.000000
14.664902,6.118116,3.9115605,72.37199,83.36564,27.0096,114.88454,50.709717,71.24226,126.50485,54.396984,88.87912,135.61617,45.361095,72.73488,2.000000
14.262349,3.70788,3.86791,71.533516,78.37334,19.290634,122.41554,41.128193,60.48577,130.77144,50.23771,87.152084,134.39247,43.55459,67.657814,2.000000
12.176635,5.2193027,3.3353422,95.366516,65.45324,35.93663,132.58266,33.795753,174.6384,135.75075,47.422634,97.91063,139.31647,41.872814,61.272644,2.000000
9.18439,5.457667,4.7950964,104.8099,52.295635,55.06529,128.13185,37.470894,107.895706,137.29785,45.66607,110.06391,147.31493,32.98769,87.59366,2.000000
12.203583,6.27355,4.691446,114.44012,49.434376,68.831665,133.0586,35.169994,137.08418,140.23122,42.357048,117.80388,145.1988,33.199623,84.692345,2.000000
10.401897,5.4653,5.165028,114.04876,47.86994,50.421436,133.88101,32.173336,93.54722,141.3819,38.148598,99.842,145.45361,33.16545,50.20979,2.000000
12.311263,6.7991915,4.3550477,114.280525,45.470367,72.92431,132.40111,30.700798,129.61858,140.28873,38.345955,119.22379,145.0902,28.742373,63.594196,2.000000
9.037818,8.065819,5.5603824,108.35982,46.219036,44.992428,130.59433,30.478783,88.68332,139.26186,37.33209,98.794304,145.15445,29.663473,52.4175,2.000000
10.148384,7.4284573,5.8533764,98.985275,53.96182,27.517212,125.16119,37.087486,32.82207,129.16432,50.577972,58.11508,139.79424,42.82404,38.947693,2.000000
8.454233,5.2488837,2.235687,81.80082,67.95682,8.599235,105.724815,55.852158,5.8505588,109.58958,69.70847,32.64744,120.05916,62.98695,33.001377,2.000000
10.663639,9.571524,10.978897,57.853638,96.44397,9.769837,62.080143,104.39288,11.650465,58.00742,121.671326,24.652956,44.200294,140.33014,21.591845,2.000000
8.619638,8.895426,8.647312,47.117043,106.98075,11.754752,50.371796,114.78964,12.256018,48.690655,129.62117,20.05047,43.519318,136.10579,13.899267,2.000000
12.440185,6.352953,8.427711,43.1761,113.64708,11.296987,45.808926,118.811424,12.681534,45.29246,132.09962,18.501154,49.600765,134.47601,17.719982,2.000000
11.857113,6.904337,7.08575,41.811543,114.4764,10.076844,46.832756,117.94684,14.48424,51.29095,127.71132,21.849314,63.22285,120.20079,25.283457,2.000000
12.799093,6.8131604,7.7481594,40.971706,114.67482,11.25038,46.40012,117.97919,16.845877,52.009792,126.42599,24.480124,65.52488,118.4806,30.523521,2.000000
13.794985,5.809043,9.631084,41.264874,115.38691,11.316494,48.063103,116.51091,16.086805,54.449375,125.78936,22.558165,68.596725,118.5699,31.842384,2.000000
12.212616,5.4170713,8.572588,41.277214,113.44774,12.116335,46.862705,117.133766,16.166138,52.79449,127.0631,23.001972,68.36813,120.24491,38.125526,2.000000
11.848611,5.301123,7.086256,41.348476,112.42723,11.6999035,47.598305,115.71659,15.885047,52.242844,126.82696,23.840836,65.46012,118.249664,30.276997,2.000000
15.569038,6.088516,10.720291,42.71097,111.96182,11.498225,46.399513,118.663666,15.513324,51.386246,128.7653,20.20468,60.11264,126.599335,22.455345,2.000000
14.907386,6.974357,6.3938313,39.813156,116.61289,13.446427,38.622063,126.04367,16.631405,42.344536,136.29381,18.201883,54.714836,131.80472,18.589832,2.000000
14.878629,6.041551,6.8281097,38.691113,117.8334,14.463848,36.229023,127.83854,14.523399,38.050438,138.20908,14.426011,52.545677,129.60048,16.42418,2.000000
14.970204,5.0963235,5.9598265,38.900723,114.61756,17.288677,37.747967,124.703545,17.488983,37.66303,136.34085,17.26969,46.425186,130.17691,16.826565,2.000000
14.6662445,4.795482,5.176459,37.66524,112.44569,18.453684,38.191925,122.02435,18.361195,39.46287,133.81438,18.623188,49.124638,129.54796,19.430635,2.000000
14.240095,4.378697,4.580512,36.668854,113.89882,18.419546,37.255013,124.7073,17.947414,37.806614,136.17659,18.936644,48.81841,127.095985,19.732452,2.000000
14.165247,4.838478,7.247505,37.33458,115.09883,17.533564,37.883926,124.81176,17.330868,38.23689,136.59517,18.004025,47.6923,130.52081,19.353422,2.000000
13.393905,4.1251106,4.5496984,84.62688,72.20413,20.892199,105.27008,63.383015,40.718826,116.857,66.881004,63.309303,130.89856,56.233387,80.08253,2.000000
13.632424,4.274646,5.696184,81.03185,80.76696,29.180725,104.27665,71.85929,56.255688,117.363525,70.85963,73.300896,130.01099,57.483326,83.91878,2.000000
12.635507,3.4999804,8.25412,84.27603,80.2905,32.06527,104.532646,74.86203,53.32799,118.3869,72.14705,70.3121,129.95941,59.2511,76.861206,2.000000
14.832494,4.17113,5.7484217,84.60073,81.0118,32.402298,102.4729,78.54513,55.305656,115.16425,76.37257,71.15788,125.225006,63.286144,78.04608,2.000000
13.930243,5.543177,4.3302016,82.37946,83.10787,28.431932,99.131386,81.91889,47.203686,110.079254,81.18524,62.108044,118.79826,68.14956,68.90138,2.000000
15.387059,5.014057,6.099708,73.88153,89.22075,22.725204,94.99335,84.043816,37.650143,106.74693,84.56936,52.591087,116.33696,74.60077,63.8326,2.000000
13.540473,4.7706733,4.0234737,77.75211,83.548355,20.631493,95.99096,80.42377,35.276432,108.17613,80.52312,51.561363,119.299515,72.33632,64.50568,2.000000
12.900803,4.441656,2.7591543,88.557945,65.064835,21.60233,112.065506,53.348488,37.055717,119.78236,61.71656,59.404385,127.7995,55.68327,49.88858,2.000000
15.754913,3.0688136,2.8873625,116.63823,37.33162,25.163376,130.41547,37.356636,66.73847,122.43365,59.676247,68.75563,120.788,60.333397,51.43413,2.000000
14.3210945,1.7712106,4.5783763,117.520966,59.7596,28.15592,112.90747,71.42574,60.695065,94.7507,92.20747,51.142864,77.064514,104.19151,41.69384,2.000000
15.340218,1.5024254,3.3416145,121.553535,60.644268,39.76509,116.040665,70.873085,59.35517,98.98194,88.85288,50.493793,81.41621,99.73268,42.25416,2.000000
15.287207,0.79925215,3.0261617,112.74275,71.09522,36.898514,104.63691,83.38388,60.39071,87.14442,100.66052,49.92007,67.50269,112.482445,40.951214,2.000000
13.70513,1.5288908,1.3805574,92.7393,71.285286,7.3839784,83.51832,86.908165,30.05911,74.93578,105.8213,40.214214,52.009365,129.40453,30.229868,2.000000
13.631922,3.7421339,5.205257,75.55575,76.341606,18.073353,95.66704,69.319885,29.868532,108.99604,73.67865,47.681465,122.52585,67.261925,62.065727,2.000000
12.653083,4.6394315,3.8327456,54.140236,96.65237,15.853366,73.56131,92.72776,26.232855,88.01644,95.816986,36.722622,102.78402,85.02349,48.812046,2.000000
14.175656,4.930563,8.742839,36.01354,117.85645,15.17462,36.496357,126.725334,14.512513,39.24413,137.78415,15.151811,52.096718,128.47913,14.20209,2.000000
14.78543,2.2108722,4.1329017,99.48115,60.005993,54.758778,119.720345,48.538647,98.92425,131.46056,49.046097,107.21874,141.14348,33.443783,93.62062,2.000000
14.338514,2.4409597,4.0835624,100.5927,53.77939,49.507088,119.85229,46.569767,93.130066,130.90508,48.932987,101.23945,139.42892,33.68054,80.79469,2.000000
16.384651,2.7819157,4.0815983,103.08172,52.08076,64.79029,121.293785,42.639572,111.57011,131.07443,47.474743,107.60101,139.45137,32.556293,67.16144,2.000000
15.265105,4.057417,3.7626088,97.79966,55.428787,56.9918,118.76778,45.686695,102.79834,130.80707,47.88714,104.4971,140.93544,34.159447,84.49101,2.000000
15.7011,3.6663458,7.274149,95.37371,64.231224,54.931896,117.60184,52.18777,97.12423,130.0043,53.419777,103.6418,142.03076,36.9547,104.41687,2.000000
16.426273,3.445755,8.044295,99.35921,65.02876,61.40576,116.442856,55.61931,92.634445,128.71236,53.31842,103.1984,140.02307,34.77954,92.36318,2.000000
15.498417,3.532178,8.736096,94.420944,73.60814,64.34142,111.11332,66.84605,87.99881,122.70405,66.043205,99.13121,134.50081,39.235455,108.12387,2.000000
15.326008,0.9497469,3.7306619,95.55131,72.7316,62.846706,109.93731,75.624596,83.506645,119.31874,83.75763,83.94886,130.13536,51.458492,116.28011,2.000000
17.065304,1.3245645,8.582918,93.75192,78.123886,56.309826,109.64924,78.54202,73.57053,119.695526,82.399605,83.14988,129.91835,49.30635,122.777374,2.000000
17.722286,2.2739353,8.453021,95.19259,71.474464,49.845528,110.453926,68.71115,75.70862,120.99064,69.46076,87.10181,133.9657,45.867702,99.57377,2.000000
14.296349,2.269672,5.297498,94.02933,69.70172,50.240536,110.35645,64.56963,77.245544,121.823685,65.21429,88.02381,134.62889,43.310345,92.31994,2.000000
14.407837,5.6338286,9.428004,70.145256,106.122055,50.85673,61.89137,122.99957,45.227074,39.136063,133.83932,33.968018,18.719688,152.81076,18.144861,2.000000
15.637587,7.937011,12.736672,59.394382,125.79831,47.745018,38.192734,142.1602,32.674328,23.978626,142.33307,24.741123,45.587807,143.11731,12.742201,2.000000
15.64501,6.6822367,13.522563,56.387417,128.29784,43.681316,36.58263,144.6952,29.47953,24.517988,142.28185,23.487795,43.319363,140.10732,13.51976,2.000000
14.1124115,6.3424273,13.421876,53.973965,141.20473,28.802057,30.88383,158.95195,19.984808,18.435076,147.77043,21.172241,43.164806,139.6259,11.6815405,2.000000
